ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
129,CUST_000129,User_129,65,887-23-5885,Self-Employed,60026,4982,4,2,16.3,0,Personal Loan,0,5,16.8,3,Standard,884,0.36865767608574834,18,Yes,1195,12,High_spent_Medium_value_payments,2982,Good
130,CUST_000130,User_130,40,535-36-4114,Salaried,20135,1334,4,4,15.6,1,Student Loan,5,3,15.2,0,Good,1942,0.13644528519146124,206,No,90,84,Low_spent_Medium_value_payments,451,Standard
131,CUST_000131,User_131,41,230-97-2629,Self-Employed,78670,6233,4,2,18.4,2,Student Loan,2,1,43.6,1,Good,2778,0.14930715414438425,51,No,270,141,High_spent_Small_value_payments,6509,Good
132,CUST_000132,User_132,54,619-95-8512,Self-Employed,24987,2044,1,1,17.2,1,Personal Loan,1,4,27.1,0,Standard,2301,0.31140030115989775,51,No,366,170,High_spent_Medium_value_payments,967,Standard
133,CUST_000133,User_133,52,607-19-2904,Unemployed,27216,2233,4,2,17.9,1,Home Loan,2,2,4.4,2,Good,3204,0.6700649068339054,90,No,616,136,Low_spent_Large_value_payments,1371,Poor
134,CUST_000134,User_134,61,512-49-4317,Retired,22809,1654,3,3,12.8,0,Not Specified,1,0,31.1,1,Standard,5109,0.3907590163642668,80,Yes,587,114,High_spent_Small_value_payments,423,Good
135,CUST_000135,User_135,57,548-30-5552,Salaried,35254,2153,3,2,22.4,1,Personal Loan,2,2,1.3,7,Standard,7303,0.37532267172396294,83,Yes,580,97,Low_spent_Medium_value_payments,2053,Standard
136,CUST_000136,User_136,39,543-35-9456,Salaried,37775,2488,6,2,8.2,2,Personal Loan,2,4,20.3,1,Standard,5024,0.29673873609966916,1,Yes,217,152,Low_spent_Medium_value_payments,2826,Poor
137,CUST_000137,User_137,44,759-65-4317,Retired,33107,2589,3,2,8.1,0,Not Specified,2,2,14.5,1,Standard,6215,0.38523132518048003,45,Yes,320,191,High_spent_Medium_value_payments,2100,Standard
138,CUST_000138,User_138,52,172-31-6064,Unemployed,36945,2212,6,1,22.6,2,Personal Loan,1,2,40.9,0,Standard,3005,0.13138608583077885,53,Yes,84,169,Low_spent_Medium_value_payments,1922,Standard
139,CUST_000139,User_139,18,904-92-8775,Salaried,20949,1603,1,1,18.5,2,Home Loan,1,0,46.4,5,Bad,21551,0.3595489466212008,23,No,199,263,High_spent_Small_value_payments,1002,Standard
140,CUST_000140,User_140,52,496-93-5835,Self-Employed,50244,4079,2,1,5.1,1,Home Loan,6,3,35.9,4,Bad,12021,0.23320813097676532,83,Yes,249,359,High_spent_Small_value_payments,2700,Good
141,CUST_000141,User_141,54,398-46-7089,Salaried,96858,5937,3,1,10.2,0,Credit Card,1,3,34.5,3,Good,6593,0.5267481337944239,80,Yes,690,165,Low_spent_Large_value_payments,5116,Good
142,CUST_000142,User_142,64,322-34-3780,Salaried,25103,1792,2,1,18.7,0,Auto Loan,4,3,35.7,1,Good,993,0.3440595150945996,137,Yes,131,183,High_spent_Medium_value_payments,1674,Good
143,CUST_000143,User_143,31,315-30-6288,Retired,23999,1769,4,1,8.8,0,Credit Card,2,3,46.3,1,Standard,2227,0.27155801834355764,32,Yes,312,331,Low_spent_Medium_value_payments,889,Good
144,CUST_000144,User_144,20,428-51-9961,Student,32837,2384,2,2,6.9,1,Not Specified,3,0,22.0,2,Standard,991,0.050120373647226824,22,No,357,36,High_spent_Small_value_payments,2462,Standard
145,CUST_000145,User_145,18,295-17-9799,Salaried,31885,2176,3,6,7.0,0,Auto Loan,3,1,46.6,1,Standard,5208,0.2309523380759169,84,No,478,138,High_spent_Small_value_payments,1034,Standard
146,CUST_000146,User_146,22,928-23-3124,Salaried,19997,1649,5,3,15.8,1,Credit Card,1,1,48.3,1,Bad,13026,0.17103262504830835,109,Yes,1158,49,High_spent_Medium_value_payments,883,Standard
147,CUST_000147,User_147,43,376-33-9657,Unemployed,17288,1209,5,4,22.3,1,Credit Card,2,1,21.2,3,Bad,274,0.6852934044017795,16,Yes,1659,476,High_spent_Medium_value_payments,-767,Good
148,CUST_000148,User_148,31,547-73-6279,Self-Employed,66336,4273,4,4,11.2,0,Home Loan,3,6,40.1,1,Standard,7442,0.19227089951412518,47,No,363,219,High_spent_Medium_value_payments,4172,Standard
149,CUST_000149,User_149,56,591-66-3039,Retired,14568,951,4,2,17.3,2,Student Loan,3,2,9.5,2,Good,7172,0.14586092943950782,83,Yes,764,146,High_spent_Small_value_payments,480,Standard
150,CUST_000150,User_150,44,260-61-4934,Salaried,36356,2612,2,1,24.5,0,Credit Card,6,2,15.9,0,Good,4969,0.36995245106657787,29,Yes,877,49,Low_spent_Large_value_payments,1506,Standard
151,CUST_000151,User_151,26,245-44-9172,Self-Employed,20715,1673,4,1,15.8,0,Student Loan,4,3,39.2,2,Good,546,0.46157955972462866,40,Yes,334,659,High_spent_Medium_value_payments,-56,Poor
152,CUST_000152,User_152,32,834-19-4379,Self-Employed,68085,5505,3,1,7.0,1,Home Loan,4,2,45.7,2,Standard,4095,0.1456929306826663,39,Yes,978,334,High_spent_Medium_value_payments,4719,Standard
153,CUST_000153,User_153,32,645-76-5077,Retired,18344,1416,5,3,8.7,2,Auto Loan,3,0,43.1,2,Good,5063,0.38756602483065294,2,Yes,393,231,Low_spent_Large_value_payments,372,Poor
154,CUST_000154,User_154,43,266-17-8804,Salaried,23750,1544,1,3,11.1,0,Student Loan,3,2,27.4,3,Standard,1898,0.28064887053086895,95,No,634,67,Low_spent_Large_value_payments,368,Standard
155,CUST_000155,User_155,59,835-38-6269,Self-Employed,18644,1401,2,1,8.2,1,Home Loan,1,1,39.5,2,Standard,2337,0.6949040891402638,9,Yes,287,234,High_spent_Medium_value_payments,-177,Good
156,CUST_000156,User_156,30,567-79-8868,Student,24584,1508,1,4,11.9,1,Not Specified,2,3,22.9,4,Standard,759,0.23913281992805357,94,Yes,566,83,Low_spent_Medium_value_payments,278,Good
157,CUST_000157,User_157,68,142-58-9220,Retired,20787,1385,4,1,15.1,0,Home Loan,2,4,20.1,1,Standard,2907,0.258459034936856,9,Yes,156,66,Low_spent_Large_value_payments,1484,Poor
158,CUST_000158,User_158,49,973-90-6150,Salaried,47405,3321,4,2,13.3,2,Home Loan,2,4,42.6,0,Bad,10015,0.1165421861934225,23,No,920,222,Low_spent_Medium_value_payments,1955,Standard
159,CUST_000159,User_159,56,792-43-6885,Salaried,45635,2677,3,2,11.2,1,Credit Card,3,2,13.6,1,Standard,10566,0.34186304090553377,3,Yes,360,190,Low_spent_Large_value_payments,961,Poor
160,CUST_000160,User_160,66,741-21-9951,Salaried,155254,11362,2,3,24.1,1,Student Loan,5,5,39.6,2,Good,967,0.2443197687417012,101,Yes,296,45,High_spent_Medium_value_payments,10953,Standard
161,CUST_000161,User_161,69,209-81-2785,Salaried,13116,1029,5,1,20.5,0,Not Specified,3,1,29.8,4,Standard,3794,0.20106903330918477,46,Yes,268,229,High_spent_Small_value_payments,-291,Standard
162,CUST_000162,User_162,49,977-70-3607,Student,53151,3312,7,3,20.0,0,Student Loan,2,2,44.2,1,Good,2708,0.3403723140181857,14,Yes,446,76,Low_spent_Large_value_payments,1787,Good
163,CUST_000163,User_163,21,498-80-8660,Unemployed,29831,2410,6,1,8.9,0,Personal Loan,2,1,5.1,4,Standard,2673,0.20744743927059353,53,Yes,443,37,Low_spent_Large_value_payments,2363,Good
164,CUST_000164,User_164,47,745-90-4861,Salaried,52095,3675,1,2,12.3,0,Auto Loan,5,1,7.6,3,Standard,840,0.2344719532591403,41,Yes,248,198,Low_spent_Medium_value_payments,3707,Good
165,CUST_000165,User_165,54,131-31-9491,Unemployed,32008,1911,2,4,24.1,3,Student Loan,5,3,1.5,1,Good,173,0.35432596346089956,141,Yes,187,571,High_spent_Medium_value_payments,1056,Standard
166,CUST_000166,User_166,40,726-95-8899,Salaried,59910,4796,3,3,6.1,0,Personal Loan,3,0,42.2,2,Good,1911,0.09684455369235805,35,Yes,918,292,Low_spent_Medium_value_payments,4175,Poor
167,CUST_000167,User_167,56,841-18-5323,Salaried,97794,7444,3,2,14.1,0,Student Loan,5,0,41.6,2,Standard,1034,0.2333171075557493,95,No,775,122,High_spent_Small_value_payments,6119,Standard
168,CUST_000168,User_168,62,684-24-8101,Salaried,24570,1481,4,2,9.9,1,Not Specified,1,2,7.7,1,Standard,547,0.15418023785000012,39,No,1410,38,Low_spent_Large_value_payments,782,Standard
169,CUST_000169,User_169,32,912-93-1569,Unemployed,21601,1688,2,4,17.5,1,Credit Card,3,2,47.8,4,Standard,4635,0.28114964081362787,5,Yes,228,457,Low_spent_Large_value_payments,522,Standard
170,CUST_000170,User_170,60,319-28-8928,Self-Employed,20154,1497,2,3,14.6,3,Credit Card,2,0,17.5,1,Bad,7244,0.14128140301320655,40,Yes,222,124,Low_spent_Large_value_payments,1806,Standard
171,CUST_000171,User_171,46,627-84-5000,Salaried,17083,1117,6,1,21.1,1,Not Specified,4,1,4.4,2,Standard,1438,0.2010545757265006,57,No,931,122,High_spent_Small_value_payments,693,Good
172,CUST_000172,User_172,53,173-27-8165,Salaried,25941,2136,2,1,5.3,2,Home Loan,4,1,47.0,3,Standard,1202,0.22451537166385938,43,Yes,285,202,Low_spent_Medium_value_payments,1691,Standard
173,CUST_000173,User_173,30,142-59-1514,Unemployed,27658,2128,1,1,5.7,0,Not Specified,4,4,9.0,1,Standard,20614,0.1392238282147536,35,Yes,380,113,Low_spent_Large_value_payments,1712,Standard
174,CUST_000174,User_174,49,843-68-5671,Retired,38648,2404,3,3,13.6,0,Auto Loan,2,3,48.9,3,Good,1900,0.2249209266568019,17,No,252,200,High_spent_Medium_value_payments,1618,Standard
175,CUST_000175,User_175,24,681-56-2165,Salaried,28532,2052,3,3,22.4,1,Not Specified,2,2,42.6,2,Standard,3017,0.194470510907139,127,Yes,190,337,Low_spent_Medium_value_payments,1738,Poor
176,CUST_000176,User_176,68,301-88-1414,Salaried,27082,2029,4,1,14.7,0,Credit Card,1,2,14.7,1,Standard,11981,0.291511944803972,11,Yes,1155,70,High_spent_Small_value_payments,1617,Poor
177,CUST_000177,User_177,39,320-90-5858,Retired,39380,2611,1,1,21.9,3,Auto Loan,2,1,22.9,2,Standard,5042,0.5326641720044967,10,Yes,888,17,Low_spent_Medium_value_payments,1969,Standard
178,CUST_000178,User_178,45,662-38-3416,Unemployed,32573,1994,4,1,22.7,1,Home Loan,5,0,5.4,2,Bad,1405,0.21999685211760817,195,Yes,87,283,Low_spent_Large_value_payments,1909,Poor
179,CUST_000179,User_179,19,591-24-6465,Retired,65350,4316,2,4,16.4,2,Student Loan,2,2,42.8,0,Standard,6283,0.174629565159151,0,Yes,1680,190,High_spent_Small_value_payments,2470,Poor
180,CUST_000180,User_180,59,303-34-6672,Unemployed,64881,4135,3,1,10.7,1,Home Loan,3,3,26.0,2,Good,2094,0.18242302567474786,53,Yes,139,142,High_spent_Small_value_payments,3208,Standard
181,CUST_000181,User_181,62,168-13-4563,Self-Employed,27031,2152,3,1,16.9,0,Auto Loan,2,1,31.8,1,Bad,2132,0.4428339612839292,29,Yes,208,212,Low_spent_Large_value_payments,2049,Poor
182,CUST_000182,User_182,23,339-66-9898,Retired,18950,1299,3,2,8.8,2,Auto Loan,3,1,37.8,4,Bad,4682,0.456403567732711,17,Yes,470,297,High_spent_Small_value_payments,672,Standard
183,CUST_000183,User_183,45,701-59-5752,Unemployed,31515,2543,1,1,15.0,1,Personal Loan,4,1,5.8,1,Good,980,0.30040457436640366,134,Yes,318,76,Low_spent_Medium_value_payments,1541,Standard
184,CUST_000184,User_184,45,813-75-9535,Retired,31485,2430,3,2,6.5,1,Credit Card,1,2,15.3,1,Standard,6936,0.21208690082223142,102,Yes,185,586,Low_spent_Large_value_payments,1907,Good
185,CUST_000185,User_185,61,814-33-9546,Self-Employed,101777,7078,4,2,7.6,2,Credit Card,4,1,25.8,1,Good,6088,0.3014928624644828,69,No,390,245,Low_spent_Large_value_payments,6495,Standard
186,CUST_000186,User_186,61,570-41-1982,Student,35391,2211,1,2,9.8,3,Student Loan,6,2,33.6,2,Standard,3462,0.10255872101483819,2,No,317,77,High_spent_Small_value_payments,1995,Standard
187,CUST_000187,User_187,37,204-28-2345,Student,31657,2017,2,3,12.9,1,Auto Loan,2,2,44.4,3,Standard,4241,0.22839741298099978,124,Yes,570,73,Low_spent_Medium_value_payments,1227,Standard
188,CUST_000188,User_188,47,671-75-1526,Retired,13376,833,3,2,10.9,1,Home Loan,5,0,3.1,4,Standard,2006,0.5891434949037879,97,Yes,1155,48,High_spent_Medium_value_payments,-163,Poor
189,CUST_000189,User_189,28,603-94-1930,Salaried,50559,3134,2,1,7.1,0,Student Loan,3,2,18.1,3,Good,2393,0.25334659961983375,30,No,850,160,Low_spent_Large_value_payments,1355,Poor
190,CUST_000190,User_190,45,808-36-4360,Salaried,32177,2225,4,1,5.3,1,Auto Loan,0,4,12.7,3,Standard,2746,0.2056616472060038,62,Yes,236,180,Low_spent_Large_value_payments,1795,Standard
191,CUST_000191,User_191,42,669-58-3925,Self-Employed,56979,3847,3,2,10.1,3,Credit Card,1,5,17.1,0,Bad,1971,0.3101982906440143,162,Yes,1209,189,High_spent_Medium_value_payments,2258,Poor
192,CUST_000192,User_192,56,653-81-8110,Student,75515,5451,3,2,10.6,0,Not Specified,3,0,29.1,0,Good,987,0.31197901179371257,26,Yes,250,26,High_spent_Small_value_payments,6312,Standard
193,CUST_000193,User_193,50,996-88-9814,Salaried,22865,1398,4,3,9.4,1,Personal Loan,2,3,49.4,3,Good,2052,0.23015569027775196,13,Yes,220,414,High_spent_Small_value_payments,1398,Standard
194,CUST_000194,User_194,18,452-61-7818,Self-Employed,57478,3983,3,1,23.4,0,Not Specified,2,2,3.9,1,Standard,6958,0.30032632851783436,76,Yes,194,393,Low_spent_Medium_value_payments,3526,Standard
195,CUST_000195,User_195,44,730-78-4299,Salaried,50844,3894,8,2,7.8,0,Credit Card,3,0,31.4,4,Standard,1168,0.24020057871087558,102,No,1242,445,High_spent_Small_value_payments,1919,Standard
196,CUST_000196,User_196,69,244-62-7451,Retired,28798,1894,2,1,8.8,0,Student Loan,2,5,11.1,1,Good,7031,0.3561270465610474,25,No,967,446,High_spent_Medium_value_payments,-55,Poor
197,CUST_000197,User_197,30,753-38-9583,Salaried,21405,1488,2,1,11.9,0,Credit Card,4,1,18.6,2,Good,1551,0.425722568157588,62,No,309,66,High_spent_Small_value_payments,1994,Standard
198,CUST_000198,User_198,58,837-10-6027,Retired,21581,1787,2,1,20.0,1,Not Specified,2,0,45.5,0,Bad,11077,0.42718044144394013,8,No,1058,884,Low_spent_Medium_value_payments,436,Standard
199,CUST_000199,User_199,20,264-78-9315,Self-Employed,28289,2269,5,2,5.1,1,Auto Loan,3,0,29.1,1,Good,1998,0.12753791690263655,76,Yes,476,71,High_spent_Small_value_payments,969,Good
200,CUST_000200,User_200,56,443-92-9715,Unemployed,37745,2446,4,2,21.2,0,Credit Card,2,1,46.7,1,Standard,3868,0.2686845342911773,10,Yes,446,33,High_spent_Medium_value_payments,2164,Good
201,CUST_000201,User_201,23,151-10-6254,Unemployed,63444,5275,3,3,5.5,0,Personal Loan,3,1,47.5,3,Good,9684,0.13763201693864396,99,No,358,20,Low_spent_Medium_value_payments,4833,Good
202,CUST_000202,User_202,25,756-52-2210,Retired,66699,4350,2,1,14.2,1,Home Loan,1,1,27.7,1,Standard,5475,0.13431530809557918,61,Yes,325,100,Low_spent_Medium_value_payments,4095,Standard
203,CUST_000203,User_203,44,102-38-5117,Self-Employed,31396,1952,1,1,10.8,1,Credit Card,2,1,42.2,3,Good,1565,0.1450557117605885,39,No,119,83,High_spent_Medium_value_payments,1337,Good
204,CUST_000204,User_204,26,265-63-9689,Salaried,17503,1118,2,1,6.1,1,Auto Loan,3,3,30.0,2,Good,982,0.23527498518001935,5,Yes,1046,21,High_spent_Medium_value_payments,-425,Poor
205,CUST_000205,User_205,54,533-78-5758,Salaried,23671,1629,2,1,8.0,3,Personal Loan,5,6,10.2,2,Standard,7161,0.24669134335357634,37,Yes,914,145,Low_spent_Large_value_payments,-965,Good
206,CUST_000206,User_206,50,824-56-4859,Salaried,31945,2288,5,3,23.6,0,Auto Loan,4,3,15.1,3,Standard,334,0.23791585282028738,106,No,582,73,Low_spent_Medium_value_payments,1361,Good
207,CUST_000207,User_207,68,762-77-6012,Student,27256,1881,2,2,10.4,1,Not Specified,5,1,15.8,2,Standard,7999,0.029675938158482556,115,No,271,212,Low_spent_Medium_value_payments,380,Poor
208,CUST_000208,User_208,59,120-10-4600,Self-Employed,72219,5615,4,1,22.8,1,Auto Loan,5,1,8.2,2,Standard,2159,0.14280825207322778,53,Yes,665,81,Low_spent_Medium_value_payments,4884,Standard
209,CUST_000209,User_209,61,150-72-8437,Salaried,27525,2056,2,1,22.8,0,Student Loan,3,1,26.3,2,Standard,12122,0.4902419860958314,42,Yes,1080,137,High_spent_Medium_value_payments,234,Good
210,CUST_000210,User_210,41,926-92-5731,Salaried,13490,813,2,1,16.3,0,Home Loan,4,1,5.9,3,Standard,5806,0.2860740721845488,1,No,115,376,High_spent_Small_value_payments,1432,Standard
211,CUST_000211,User_211,32,901-15-6748,Student,61405,5077,3,1,7.2,1,Credit Card,7,2,1.8,0,Standard,3103,0.16004925815624935,62,Yes,723,168,High_spent_Small_value_payments,4305,Standard
212,CUST_000212,User_212,49,217-78-5870,Salaried,50543,4187,2,1,19.5,3,Personal Loan,3,2,6.3,0,Good,19077,0.13798304760668662,15,Yes,302,170,High_spent_Small_value_payments,4424,Good
213,CUST_000213,User_213,49,964-86-7066,Salaried,22514,1615,5,2,13.0,0,Credit Card,2,3,7.2,2,Standard,6493,0.3289178546056498,27,Yes,433,274,High_spent_Medium_value_payments,1397,Poor
214,CUST_000214,User_214,41,985-10-9066,Self-Employed,34497,2151,3,1,19.3,2,Home Loan,4,3,9.7,2,Good,1943,0.5775062226334844,36,No,202,300,High_spent_Medium_value_payments,2008,Poor
215,CUST_000215,User_215,58,925-98-9167,Self-Employed,23606,1819,5,3,10.0,0,Auto Loan,2,1,10.0,0,Good,2986,0.11582926133732226,3,Yes,996,93,Low_spent_Medium_value_payments,508,Standard
216,CUST_000216,User_216,69,628-54-5045,Self-Employed,90223,5914,1,2,12.8,1,Credit Card,3,1,16.9,1,Standard,1988,0.3982527470355759,230,Yes,485,1890,High_spent_Small_value_payments,2937,Standard
217,CUST_000217,User_217,66,712-67-9117,Salaried,15436,934,4,3,24.0,2,Personal Loan,5,2,19.1,3,Standard,800,0.1524988796982275,16,Yes,272,75,Low_spent_Large_value_payments,891,Good
218,CUST_000218,User_218,66,314-97-5197,Self-Employed,22075,1328,3,1,10.5,2,Student Loan,1,4,36.2,5,Standard,3371,0.43845192368608427,178,Yes,296,71,High_spent_Medium_value_payments,620,Standard
219,CUST_000219,User_219,69,222-63-1615,Self-Employed,28788,2366,5,3,15.7,1,Home Loan,1,2,43.6,5,Bad,2412,0.22325305020984765,64,No,541,359,Low_spent_Large_value_payments,2222,Poor
220,CUST_000220,User_220,29,656-96-2566,Retired,45941,2731,2,3,5.8,3,Auto Loan,2,3,47.4,0,Standard,1981,0.2580619293096981,19,Yes,373,63,Low_spent_Large_value_payments,2364,Poor
221,CUST_000221,User_221,56,775-90-3339,Student,61838,4491,5,1,5.8,0,Student Loan,3,2,11.8,1,Standard,11084,0.6732571315221052,76,No,837,93,High_spent_Medium_value_payments,4056,Good
222,CUST_000222,User_222,19,986-14-9109,Salaried,58050,3705,4,1,18.0,4,Home Loan,3,1,42.0,3,Bad,5977,0.4574960224979208,116,Yes,508,30,High_spent_Medium_value_payments,3261,Poor
223,CUST_000223,User_223,20,306-61-1378,Self-Employed,47462,3128,3,2,12.1,2,Home Loan,4,3,19.9,2,Standard,7379,0.0727999421000382,72,No,483,273,Low_spent_Medium_value_payments,2144,Poor
224,CUST_000224,User_224,66,493-32-2007,Self-Employed,14513,1115,2,1,21.5,3,Home Loan,3,2,41.0,3,Good,19342,0.2296936309695584,131,No,1623,286,High_spent_Small_value_payments,-1278,Good
225,CUST_000225,User_225,54,756-93-4883,Self-Employed,25440,2069,5,2,24.2,0,Student Loan,4,2,3.4,3,Standard,1829,0.07755888923988175,115,Yes,283,886,High_spent_Small_value_payments,1099,Good
226,CUST_000226,User_226,66,652-24-4243,Self-Employed,44612,2900,3,1,21.2,0,Personal Loan,4,2,47.9,2,Good,1340,0.4107211054580817,24,Yes,354,93,High_spent_Small_value_payments,2228,Standard
227,CUST_000227,User_227,34,797-95-1305,Salaried,47368,3304,2,3,20.6,2,Not Specified,2,1,45.6,3,Good,1510,0.3730140721531975,75,No,334,103,High_spent_Medium_value_payments,3621,Good
228,CUST_000228,User_228,66,663-79-1958,Salaried,24249,1739,2,1,18.1,1,Home Loan,2,2,0.9,1,Standard,14080,0.2820116772366115,41,Yes,848,422,High_spent_Medium_value_payments,-108,Poor
229,CUST_000229,User_229,19,250-53-4538,Self-Employed,27383,1994,3,3,17.9,0,Personal Loan,2,1,42.1,1,Standard,3058,0.051263258519738564,35,Yes,132,225,High_spent_Medium_value_payments,1934,Standard
230,CUST_000230,User_230,19,729-53-9258,Retired,31001,2258,7,1,8.9,1,Personal Loan,5,1,43.1,0,Standard,3581,0.4436678598429677,56,Yes,301,361,Low_spent_Medium_value_payments,1401,Good
231,CUST_000231,User_231,45,255-76-1205,Salaried,72897,5850,5,2,22.3,1,Home Loan,4,1,43.9,4,Good,4658,0.09501922025784114,10,Yes,213,384,High_spent_Medium_value_payments,5350,Standard
232,CUST_000232,User_232,40,885-36-6691,Salaried,38026,3061,1,6,21.4,3,Student Loan,5,2,20.0,2,Standard,2987,0.7120182569962258,67,Yes,155,202,High_spent_Medium_value_payments,2529,Poor
233,CUST_000233,User_233,54,173-58-7728,Unemployed,21144,1563,5,1,7.9,1,Student Loan,1,4,12.6,1,Good,1445,0.24687230009756717,2,Yes,95,159,Low_spent_Large_value_payments,2529,Poor
234,CUST_000234,User_234,49,807-24-1178,Student,23439,1667,5,2,11.5,0,Personal Loan,3,2,10.9,1,Standard,1297,0.04244034551504461,62,No,402,192,Low_spent_Large_value_payments,811,Standard
235,CUST_000235,User_235,50,147-81-1112,Salaried,34265,2196,4,2,24.9,2,Auto Loan,0,4,33.2,1,Standard,2442,0.18697720094740802,12,Yes,159,102,High_spent_Medium_value_payments,1655,Standard
236,CUST_000236,User_236,18,856-10-9350,Salaried,17529,1096,4,3,9.5,1,Credit Card,3,1,29.5,1,Bad,3396,0.5092968560724861,75,Yes,532,3420,Low_spent_Large_value_payments,-3635,Standard
237,CUST_000237,User_237,36,885-21-3298,Salaried,21335,1590,2,1,21.0,0,Personal Loan,5,2,33.7,2,Standard,1947,0.29149447748567553,8,Yes,219,73,High_spent_Medium_value_payments,1158,Standard
238,CUST_000238,User_238,19,618-12-3154,Salaried,40372,2937,5,3,10.2,1,Personal Loan,0,0,32.5,2,Standard,10172,0.3423246651686323,68,No,276,71,Low_spent_Medium_value_payments,2670,Poor
239,CUST_000239,User_239,61,674-15-2381,Unemployed,38959,2378,2,2,20.3,0,Not Specified,5,1,13.0,2,Bad,1067,0.5530230180763319,45,Yes,22,216,Low_spent_Medium_value_payments,2658,Poor
240,CUST_000240,User_240,43,882-80-2501,Self-Employed,73452,5003,7,3,12.7,0,Not Specified,7,4,34.2,2,Standard,5999,0.3372394391523658,20,Yes,119,116,High_spent_Small_value_payments,5104,Good
241,CUST_000241,User_241,49,958-90-4574,Retired,22069,1686,3,1,16.8,0,Home Loan,7,2,41.1,1,Standard,1952,0.4178141842103479,45,No,527,728,Low_spent_Large_value_payments,242,Standard
242,CUST_000242,User_242,23,757-31-8740,Retired,39408,3258,4,3,24.0,0,Home Loan,4,0,48.3,0,Good,4055,0.11506531619868468,47,Yes,334,135,High_spent_Small_value_payments,2662,Standard
243,CUST_000243,User_243,49,219-70-8476,Self-Employed,77039,6324,5,1,14.8,1,Student Loan,5,4,15.2,4,Good,7426,0.16532173726733612,42,Yes,1606,248,High_spent_Small_value_payments,4554,Good
